"","X801010.SI","X801020.SI","X801030.SI","X801040.SI","X801050.SI","X801080.SI","X801110.SI","X801120.SI","X801130.SI","X801140.SI","X801150.SI","X801160.SI","X801170.SI","X801180.SI","X801200.SI","X801210.SI","X801230.SI","X801710.SI","X801720.SI","X801730.SI","X801740.SI","X801750.SI","X801760.SI","X801770.SI","X801780.SI","X801790.SI","X801880.SI","X801890.SI","X801010.SI.1","X801020.SI.1","X801030.SI.1","X801040.SI.1","X801050.SI.1","X801080.SI.1","X801110.SI.1","X801120.SI.1","X801130.SI.1","X801140.SI.1","X801150.SI.1","X801160.SI.1","X801170.SI.1","X801180.SI.1","X801200.SI.1","X801210.SI.1","X801230.SI.1","X801710.SI.1","X801720.SI.1","X801730.SI.1","X801740.SI.1","X801750.SI.1","X801760.SI.1","X801770.SI.1","X801780.SI.1","X801790.SI.1","X801880.SI.1","X801890.SI.1"
"801150.SI",0.562101130230875,0.244924116147379,0.43531641014924,0.586642606016811,0.360215775861334,0.858947549451859,0.734566737990197,0.428292005459216,0.299198498851731,0.570168469235553,1,0.332689834690468,0.409522443918648,0.503541281459259,0.495307054201084,0.572067978090117,0.527809619242062,0.474030242382687,0.295086012933292,0.636205225063379,0.417833049813134,0.482217733022323,0.669825089874903,0.490999128885279,0.384219506163683,0.270054805979829,0.578118737943204,0.494470740596177,-2,483,1,-282,-145,-2,0,463,-2,-1,0,-1,-312,271,-2,-3,-6,-135,-300,-4,-173,1,3,-1,110,-343,-6,-151
"801160.SI",0.395386768925386,0.166664988571383,0.40171034254241,0.333402670979883,0.297329704620781,0.173962328568829,0.224453701897889,0.0966938893712143,0.420186525254487,0.35180987185334,0.332689834690468,1,0.596353119239728,0.612745827077075,0.422702448869592,0.31240684152607,0.267826307504622,0.336691032463875,0.617140389120173,0.375180220063987,0.291205060825646,0.517990946391128,0.526170170746858,0.557198613231185,0.248109066649413,0.424919464871875,0.33339099730798,0.48288946829889,-483,-500,6,-272,-500,-482,340,478,-365,-310,1,0,0,-127,-376,297,-500,-500,6,-6,3,4,1,2,363,116,-230,-500
"801170.SI",0.365906884836286,0.11108539285004,0.398332872498273,0.625195600830864,0.167559920196894,0.390801738728009,0.435645206847587,0.153814958902998,0.635238039901818,0.644952691915411,0.409522443918648,0.596353119239728,1,0.425507418027921,0.53958775167167,0.458139130272567,0.47292573503819,0.209488471806614,0.463301428433083,0.390851200331427,0.603440849761713,0.764583749093308,0.655818716278075,0.589358370898278,0.422683253216591,0.612911403082319,0.450181109820892,0.420565956375464,-94,-214,-133,31,-166,285,326,-500,-115,2,312,0,0,-136,3,274,-120,-131,0,2,11,13,338,6,450,131,232,4
"801180.SI",0.51668234894413,0.277828890444054,0.32420693961514,0.501055011818674,0.254953311816322,0.523634012266994,0.439676183674628,-0.0149045157235325,0.356393147310634,0.461485341061778,0.503541281459259,0.612745827077075,0.425507418027921,1,0.526195540021697,0.443434579103796,0.388194054687489,0.554323502215988,0.675764047022169,0.523400178478671,0.352548771250919,0.477259488486441,0.455130808310269,0.439014154059685,0.304131215771098,0.319386099553718,0.379550596921124,0.55874286380727,-288,-500,317,282,-419,-272,493,-282,-280,-272,-271,127,136,0,-280,481,-291,-423,149,-290,492,-274,500,-281,-91,207,-250,-413
"801200.SI",0.760135025326789,0.58736559340053,0.446364339545078,0.349903818319843,0.600262308984113,0.609307610886268,0.500071924390292,0.552068704622243,0.748394341204859,0.738439954128797,0.495307054201084,0.422702448869592,0.53958775167167,0.526195540021697,1,0.527015155214549,0.685081603702874,0.644578163790381,0.23935350689213,0.795012683537757,0.599767430505124,0.638969871390504,0.415362051070418,0.656262003193985,0.418668569669912,0.350281710772606,0.576669648018679,0.72861758289477,-3,-216,2,-223,-170,1,3,-460,-4,-1,2,376,-3,280,0,-2,-4,-135,-275,0,3,5,9,3,-500,335,4,-2
"801210.SI",0.470926948554073,5.22055177572963e-05,0.428012350820532,0.595177750651799,0.352454544653246,0.750697210329081,0.576686918120525,0.194057864254866,0.727973200798781,0.813495203258936,0.572067978090117,0.31240684152607,0.458139130272567,0.443434579103796,0.527015155214549,1,0.787963228311886,0.219491675142633,0.535449246638669,0.421664584795975,0.437181937042644,0.684703147689699,0.626287110879502,0.485975191620721,0.330362237070369,0.391777620840471,0.629608059275441,0.346744197918755,0,-172,2,-235,-127,1,6,471,0,2,3,-297,-274,-481,2,0,0,-136,-277,3,6,9,16,6,-484,246,0,2
"801230.SI",0.594349542404857,0.283083276078492,0.520977619934249,0.514912004650557,0.435143286481046,0.790633657884143,0.612090072548622,0.190008632429702,0.861776619827073,0.900375064184154,0.527809619242062,0.267826307504622,0.47292573503819,0.388194054687489,0.685081603702874,0.787963228311886,1,0.612830474394997,0.407988235380963,0.662129114747432,0.715159463712127,0.69035927565328,0.490553371052741,0.591362406913367,0.43497364519033,0.427230350277475,0.709495620526146,0.734198367510468,2,-162,2,-202,-125,4,8,-213,1,3,6,500,120,291,4,0,0,2,-280,6,8,9,13,6,-500,236,5,6
"801710.SI",0.485868672314861,0.619462891798732,0.201929813627438,0.201935375139903,0.634788508856258,0.480959602633489,0.432526317443442,0.554997208530146,0.494186622382588,0.403160488203328,0.474030242382687,0.336691032463875,0.209488471806614,0.554323502215988,0.644578163790381,0.219491675142633,0.612830474394997,1,0.330510908744414,0.633611386359788,0.52638198719113,0.286817753344068,0.161847056675014,0.290001463935968,0.474755624736129,0.238940281164562,0.49303921564351,0.815587569931654,7,-83,0,-149,-8,62,11,-249,0,2,135,500,131,423,135,136,-2,0,500,60,4,137,138,136,-500,336,9,7
"801720.SI",0.21880011764282,0.224863772366748,0.276499028258912,0.462119695096916,0.252762067000468,0.438330903534595,0.583093855966899,0.218073033751873,0.271746805362437,0.479189285521316,0.295086012933292,0.617140389120173,0.463301428433083,0.675764047022169,0.23935350689213,0.535449246638669,0.407988235380963,0.330510908744414,1,0.218927621533179,0.339258027045073,0.417268275310286,0.596593226393682,0.310007887699739,0.322108058402688,0.456129251708141,0.448064040064603,0.341378589970065,165,-213,267,122,-476,294,311,-282,-144,284,300,-6,0,-149,275,277,280,-500,0,294,292,302,351,287,-218,81,282,-500
"801730.SI",0.702758559207404,0.566656999049593,0.534883757194965,0.449548315701868,0.520665471505211,0.686217294689516,0.591311511525225,0.494515632229019,0.585216510778202,0.668184356511272,0.636205225063379,0.375180220063987,0.390851200331427,0.523400178478671,0.795012683537757,0.421664584795975,0.662129114747432,0.633611386359788,0.218927621533179,1,0.567444619781763,0.625726979921091,0.507318384819904,0.798918992743389,0.326778444445728,0.401247970019799,0.650858615608703,0.740181220835556,0,-215,2,-224,-145,0,3,-449,-4,-1,4,6,-2,290,0,-3,-6,-60,-294,0,-1,4,11,3,358,338,-1,-4
"801740.SI",0.320286797350851,0.219953751167304,0.263561065581759,0.530533773292238,0.305014982897067,0.549726870776046,0.461292076904292,0.213982149568778,0.548634305126364,0.660357044171104,0.417833049813134,0.291205060825646,0.603440849761713,0.352548771250919,0.599767430505124,0.437181937042644,0.715159463712127,0.52638198719113,0.339258027045073,0.567444619781763,1,0.642764340020484,0.411107702812013,0.431137991800192,0.396204037451076,0.393276600638996,0.579124259063084,0.760271549997033,-3,-166,-161,-176,-6,2,46,-214,-7,-6,173,-3,-11,-492,-3,-6,-8,-4,-292,1,0,2,57,-1,342,117,3,-1
"801750.SI",0.434917010984248,0.101794135665632,0.503798461903666,0.570037836565708,0.228150290868049,0.631974523884301,0.500182318989918,0.158245427945734,0.647475230010557,0.808987524839018,0.482217733022323,0.517990946391128,0.764583749093308,0.477259488486441,0.638969871390504,0.684703147689699,0.69035927565328,0.286817753344068,0.417268275310286,0.625726979921091,0.642764340020484,1,0.788749062585684,0.762804738699838,0.373450448360697,0.452690814538839,0.488025033801327,0.537171352099934,-8,-500,-4,-278,-160,-3,-5,-483,-9,-7,-1,-4,-13,274,-5,-9,-9,-137,-302,-4,-2,0,2,-3,500,107,-4,-5
"801760.SI",0.320562702239638,0.0879495504299275,0.41584749231656,0.744846866002149,0.188978650133475,0.656274223025196,0.672955581222371,0.363523727216233,0.522217520735799,0.624165970920658,0.669825089874903,0.526170170746858,0.655818716278075,0.455130808310269,0.415362051070418,0.626287110879502,0.490553371052741,0.161847056675014,0.596593226393682,0.507318384819904,0.411107702812013,0.788749062585684,1,0.649031541575699,0.366548737133159,0.515936823790194,0.515830360597014,0.302615764096922,-496,500,-6,-288,-171,-8,-14,452,-457,-10,-3,-1,-338,-500,-9,-16,-13,-138,-351,-11,-57,-2,0,-6,110,-289,-103,-153
"801770.SI",0.679271454807115,0.362638715033713,0.793982147145461,0.474280942816756,0.285466230845776,0.551025931668677,0.514321066955449,0.399211788490139,0.5941283992705,0.734906476811581,0.490999128885279,0.557198613231185,0.589358370898278,0.439014154059685,0.656262003193985,0.485975191620721,0.591362406913367,0.290001463935968,0.310007887699739,0.798918992743389,0.431137991800192,0.762804738699838,0.649031541575699,1,0.37916667519484,0.461545953801729,0.388800937316598,0.51074149139084,-3,-246,0,-271,-180,0,0,-500,-6,-2,1,-2,-6,281,-3,-6,-6,-136,-287,-3,1,3,6,0,364,331,-3,-2
"801780.SI",0.261519370803286,0.373142124530237,0.270278190258283,0.35654928501226,0.50893693555105,0.353373313345884,0.375458717480225,0.395865542147015,0.412412941304043,0.381226871992286,0.384219506163683,0.248109066649413,0.422683253216591,0.304131215771098,0.418668569669912,0.330362237070369,0.43497364519033,0.474755624736129,0.322108058402688,0.326778444445728,0.396204037451076,0.373450448360697,0.366548737133159,0.37916667519484,1,0.322848822729306,0.347677444975564,0.527183949790065,500,494,-341,-431,500,500,-240,377,477,500,-110,-363,-450,91,500,484,500,500,218,-358,-342,-500,-110,-364,0,-466,-329,500
"801790.SI",0.492299820954386,0.19836528427326,0.497374366291267,0.468385422651918,0.191058671321465,0.399354821102553,0.476139585883934,0.091150992883926,0.478541751381443,0.506324841168217,0.270054805979829,0.424919464871875,0.612911403082319,0.319386099553718,0.350281710772606,0.391777620840471,0.427230350277475,0.238940281164562,0.456129251708141,0.401247970019799,0.393276600638996,0.452690814538839,0.515936823790194,0.461545953801729,0.322848822729306,1,0.314351367317378,0.314525218618868,-324,-500,-319,-98,-500,-328,258,-345,-327,-219,343,-116,-131,-207,-335,-246,-236,-336,-81,-338,-117,-107,289,-331,466,0,-323,-385
"801880.SI",0.34915537611661,0.307206611708641,0.26730649392467,0.589142374166553,0.461157586928763,0.782478931371823,0.685875494780055,0.36938062221583,0.497527088234206,0.62723644953846,0.578118737943204,0.33339099730798,0.450181109820892,0.379550596921124,0.576669648018679,0.629608059275441,0.709495620526146,0.49303921564351,0.448064040064603,0.650858615608703,0.579124259063084,0.488025033801327,0.515830360597014,0.388800937316598,0.347677444975564,0.314351367317378,1,0.621883021179596,-230,-392,0,-205,-116,0,1,-417,-3,-1,6,230,-232,250,-4,0,-5,-9,-282,1,-3,4,103,3,329,323,0,-166
"801890.SI",0.579683217464958,0.552158776989896,0.295669864763247,0.394039390882605,0.500907651084586,0.576825710567603,0.434819273195434,0.43498969128334,0.672517035665923,0.618098257892175,0.494470740596177,0.48288946829889,0.420565956375464,0.55874286380727,0.72861758289477,0.346744197918755,0.734198367510468,0.815587569931654,0.341378589970065,0.740181220835556,0.760271549997033,0.537171352099934,0.302615764096922,0.51074149139084,0.527183949790065,0.314525218618868,0.621883021179596,1,0,-162,-2,-62,-129,3,3,-385,-5,-2,151,500,-4,413,2,-2,-6,-7,500,4,1,5,153,2,-500,385,166,0
