"","X801010.SI","X801020.SI","X801030.SI","X801040.SI","X801050.SI","X801080.SI","X801110.SI","X801120.SI","X801130.SI","X801140.SI","X801150.SI","X801160.SI","X801170.SI","X801180.SI","X801200.SI","X801210.SI","X801230.SI","X801710.SI","X801720.SI","X801730.SI","X801740.SI","X801750.SI","X801760.SI","X801770.SI","X801780.SI","X801790.SI","X801880.SI","X801890.SI","X801010.SI.1","X801020.SI.1","X801030.SI.1","X801040.SI.1","X801050.SI.1","X801080.SI.1","X801110.SI.1","X801120.SI.1","X801130.SI.1","X801140.SI.1","X801150.SI.1","X801160.SI.1","X801170.SI.1","X801180.SI.1","X801200.SI.1","X801210.SI.1","X801230.SI.1","X801710.SI.1","X801720.SI.1","X801730.SI.1","X801740.SI.1","X801750.SI.1","X801760.SI.1","X801770.SI.1","X801780.SI.1","X801790.SI.1","X801880.SI.1","X801890.SI.1"
"801150.SI",0.687618089962013,0.109805208705146,0.580783240330793,0.323100593173125,0.324489442961519,0.861796123413011,0.604190998869772,0.483689484938954,0.542108975715457,0.720159029610957,1,0.54971383643602,0.295565160730572,0.151070898037335,0.580342428855865,0.694233876211212,0.630305986609472,0.304392579167371,0.0715260926420597,0.71480759095885,0.423682256681764,0.611729229513571,0.676330433101496,0.613801696168053,0.272002602018643,0.263030670568012,0.521737378534751,0.456251422179665,-1,-200,1,-200,-168,0,2,-1,-1,0,0,-1,-2,200,0,-2,-3,-6,18,-1,1,2,3,1,95,-144,-2,0
"801160.SI",0.439913497547,0.143622563205434,0.432927002991677,0.262940694651839,0.28743156610724,0.341143362000408,0.250769122151722,0.0438909024525047,0.42602127038814,0.481072261710465,0.54971383643602,1,0.660862953458846,0.438092176317568,0.39908416657721,0.29047051945088,0.387416660272492,0.136811776631208,0.620125966778551,0.472005371621656,0.400408250276932,0.50591313234303,0.522393372500591,0.516447786411192,0.141148243476102,0.273270606864239,0.272412648726784,0.325917096733833,1,-200,4,-200,-175,2,2,3,0,1,1,0,1,-125,1,-1,-2,-4,5,0,3,5,4,4,119,128,-200,4
"801170.SI",0.461977188139446,0.0890306650751111,0.3948244597874,0.462048142443945,0.286681320112408,0.316464104472642,0.224791739882284,-0.0157102812947808,0.520701020195131,0.621977713366665,0.295565160730572,0.660862953458846,1,0.360709452320261,0.592144364017186,0.41342021966589,0.387881807942628,0.154864864139731,0.453049625845209,0.41509959650809,0.543700860132235,0.648318408555125,0.501518037170319,0.558529140152631,0.0797089872124452,0.446978901706859,0.288208526742524,0.433110435535855,0,-174,4,5,-175,4,4,-148,-1,1,2,-1,0,-130,1,1,-2,-200,2,1,5,9,8,5,200,124,200,4
"801180.SI",0.229804961967074,0.323554189526359,0.257557462158636,0.148880621921347,0.357300229499846,0.171747816694935,0.230106992384732,0.0913412259526756,0.223882361492495,0.211998325841649,0.151070898037335,0.438092176317568,0.360709452320261,1,0.261665526780404,0.255495849612762,0.306336342563074,0.152244012292496,0.562767520492844,0.0902852350741519,0.082971772355039,0.277704783098057,0.181369602309384,0.224940349110836,0.21826174679463,0.181100697715555,0.231539756749901,0.104032250982486,-200,-44,-200,-155,-43,-200,-190,194,7,-200,-200,125,130,0,-200,1,5,6,146,131,15,177,168,180,-103,-66,1,140
"801200.SI",0.735376097146595,0.309423400519167,0.483035297967996,0.273143916483092,0.496641665050336,0.585895605096501,0.517678505619855,0.297065687007443,0.773111572911358,0.732653095928643,0.580342428855865,0.39908416657721,0.592144364017186,0.261665526780404,1,0.601810732824083,0.644750552781902,0.466489126442384,0.222291361969095,0.705372799136477,0.501421282170742,0.706878371965606,0.590104404903919,0.580833437763858,0.0861030433445594,0.227947411424902,0.433206795257299,0.594929161431619,-1,-200,1,-200,-177,1,1,-4,-1,-1,0,-1,-1,200,0,-1,-2,-188,6,0,2,3,5,3,113,162,0,1
"801210.SI",0.610544956728875,-0.00646291209936421,0.512185181018273,0.345017691571323,0.30380833166926,0.754195896932138,0.529215634779804,0.446854733016243,0.712156489578506,0.785074654743642,0.694233876211212,0.29047051945088,0.41342021966589,0.255495849612762,0.601810732824083,1,0.732552541707467,0.24237006469129,0.206011165045199,0.548338477317032,0.408807420818119,0.643872010451364,0.624912913654607,0.553957822172194,0.228564174069259,0.278592729020835,0.561816328358145,0.394424349200037,0,-56,2,-200,-134,2,6,-1,1,2,2,1,-1,-1,1,0,-1,-1,-200,2,4,6,9,4,-74,-148,-1,3
"801230.SI",0.611070678255259,0.230239257875954,0.608741442436748,0.432404189860676,0.323349040745844,0.747870461917898,0.562072445539718,0.212096520795033,0.872787332256405,0.845142064719207,0.630305986609472,0.387416660272492,0.387881807942628,0.306336342563074,0.644750552781902,0.732552541707467,1,0.625545328459255,0.187467982032174,0.649743738086056,0.571408071348399,0.607197752925916,0.473390734075521,0.512381715312382,0.166830793653231,0.308189031064931,0.671136566742573,0.629007419124995,2,-60,3,-200,-129,3,8,-3,1,2,3,2,2,-5,2,1,0,2,66,4,6,7,9,7,-70,-114,3,5
"801710.SI",0.407491413232993,0.465955885809478,0.321314663084344,0.253902817866117,0.474981124911694,0.440037985375296,0.497053539051339,0.198264583854738,0.505147861452814,0.456803839085263,0.304392579167371,0.136811776631208,0.154864864139731,0.152244012292496,0.466489126442384,0.24237006469129,0.625545328459255,1,0.268332542673764,0.536521468993245,0.485631493898018,0.217715208213654,0.162091564634225,0.249106723915139,0.0925949247061752,0.0919955010427146,0.491203832180355,0.710166861554629,2,-74,0,-1,-4,3,5,-200,-1,0,6,4,200,-6,188,1,-2,0,66,4,2,176,188,8,-108,157,2,5
"801720.SI",0.19765034776212,0.192896094016965,0.145856685293581,0.304445017375287,0.250362253120928,0.144313133004231,0.0675752601815664,0.0741817638589568,0.24951470894648,0.175040648998922,0.0715260926420597,0.620125966778551,0.453049625845209,0.562767520492844,0.222291361969095,0.206011165045199,0.187467982032174,0.268332542673764,1,0.285082006719743,0.255741340626701,0.338054750843218,0.179644936505687,0.252240419236139,0.184623793575604,0.373031362915951,0.24244962716295,0.414531223579329,-5,166,186,3,200,200,200,-200,-45,-46,-18,-5,-2,-146,-6,200,-66,-66,0,-22,-54,-5,-26,-2,-173,79,200,-5
"801730.SI",0.678972378017771,0.340159595070436,0.481787972781889,0.32819295976638,0.404404737363203,0.744006406115151,0.564953893066605,0.180088024158312,0.591892383152669,0.704814239313731,0.71480759095885,0.472005371621656,0.41509959650809,0.0902852350741519,0.705372799136477,0.548338477317032,0.649743738086056,0.536521468993245,0.285082006719743,1,0.596598106330282,0.685653486197237,0.598412185754703,0.73632514843803,0.103385836950873,0.203410311920386,0.597187771519021,0.738514483449199,-1,-140,0,-200,-138,0,1,-3,-2,-1,1,0,-1,-131,0,-2,-4,-4,22,0,0,3,5,2,108,115,-1,0
"801740.SI",0.385257075454051,0.143056346937856,0.317621461919711,0.359089387769546,0.29233485767528,0.50442442838454,0.366119402762334,0.194803493098279,0.449814259750051,0.618345817146299,0.423682256681764,0.400408250276932,0.543700860132235,0.082971772355039,0.501421282170742,0.408807420818119,0.571408071348399,0.485631493898018,0.255741340626701,0.596598106330282,1,0.530189650589373,0.386657518294158,0.425221473341747,0.109700899698266,0.444433123963734,0.497060631784957,0.704738632119285,-2,-164,-3,-4,-2,0,0,-200,-3,-3,-1,-3,-5,-15,-2,-4,-6,-2,54,0,0,2,2,-1,200,115,-1,0
"801750.SI",0.540625420151285,0.0463439545488303,0.507068060491655,0.221702367150178,0.297167396834759,0.675475494025934,0.501813648851147,0.0980727293460982,0.642217237275866,0.76190254693812,0.611729229513571,0.50591313234303,0.648318408555125,0.277704783098057,0.706878371965606,0.643872010451364,0.607197752925916,0.217715208213654,0.338054750843218,0.685653486197237,0.530189650589373,1,0.832199086638157,0.752496008646892,0.158522163685022,0.333769011725747,0.391259400201022,0.598677359306526,-4,-200,-3,-200,-175,-3,-4,-7,-5,-5,-2,-5,-9,-177,-3,-6,-7,-176,5,-3,-2,0,1,-1,96,104,-4,-2
"801760.SI",0.451152730976662,0.0458164366109117,0.405120181681074,0.230206103967212,0.324277707035858,0.640047155558338,0.554163891113006,0.14114455379445,0.445288940965717,0.642148585623691,0.676330433101496,0.522393372500591,0.501518037170319,0.181369602309384,0.590104404903919,0.624912913654607,0.473390734075521,0.162091564634225,0.179644936505687,0.598412185754703,0.386657518294158,0.832199086638157,1,0.692758915928219,0.284703097783287,0.252562173997139,0.416478857462285,0.350033757086407,-7,-200,-3,-200,-180,-4,-7,-9,-7,-6,-3,-4,-8,-168,-5,-9,-9,-188,26,-5,-2,-1,0,-2,109,-200,-129,-4
"801770.SI",0.710573900132475,0.0570076172047501,0.723598614197636,0.187462712986881,0.319517664534399,0.68306970227428,0.516577545251592,0.266583125033344,0.501159409511896,0.727027041768507,0.613801696168053,0.516447786411192,0.558529140152631,0.224940349110836,0.580833437763858,0.553957822172194,0.512381715312382,0.249106723915139,0.252240419236139,0.73632514843803,0.425221473341747,0.752496008646892,0.692758915928219,1,0.136695706821717,0.383353010302975,0.365401031369654,0.525982037277868,-3,-200,-1,151,-200,-1,-2,-4,-6,-3,-1,-4,-5,-180,-3,-4,-7,-8,2,-2,1,1,2,0,70,-157,-3,0
"801780.SI",0.211611343338156,0.102955306180688,0.289805060955072,0.17658586235925,0.0900231586794121,0.271617337538095,0.206758133726795,0.237167026434148,0.137581643178732,0.240584662952802,0.272002602018643,0.141148243476102,0.0797089872124452,0.21826174679463,0.0861030433445594,0.228564174069259,0.166830793653231,0.0925949247061752,0.184623793575604,0.103385836950873,0.109700899698266,0.158522163685022,0.284703097783287,0.136695706821717,1,0.295178744249283,0.215415876707763,0.0885242282308289,73,53,66,134,119,-96,-106,95,82,73,-95,-119,-200,103,-113,74,70,108,173,-108,-200,-96,-109,-70,0,-191,-84,-200
"801790.SI",0.241290068298072,0.0927371436703231,0.396651424539899,0.474976484523558,0.0756037648296886,0.338311917252952,0.272628703557778,0.214987985235993,0.190806120713264,0.384184476402696,0.263030670568012,0.273270606864239,0.446978901706859,0.181100697715555,0.227947411424902,0.278592729020835,0.308189031064931,0.0919955010427146,0.373031362915951,0.203410311920386,0.444433123963734,0.333769011725747,0.252562173997139,0.383353010302975,0.295178744249283,1,0.30881495843204,0.221601651723597,-157,-161,142,-104,-89,146,200,149,116,-155,144,-128,-124,66,-162,148,114,-157,-79,-115,-115,-104,200,157,191,0,116,-108
"801880.SI",0.391407084116971,0.189745599599034,0.372270471506499,0.482753640898783,0.406846050208812,0.713159203966929,0.565756346324311,0.0812692840781589,0.484779136664775,0.588519107867368,0.521737378534751,0.272412648726784,0.288208526742524,0.231539756749901,0.433206795257299,0.561816328358145,0.671136566742573,0.491203832180355,0.24244962716295,0.597187771519021,0.497060631784957,0.391259400201022,0.416478857462285,0.365401031369654,0.215415876707763,0.30881495843204,1,0.486010318821583,-1,-61,-1,-200,-10,0,1,-3,-1,0,2,200,-200,-1,0,1,-3,-2,-200,1,1,4,129,3,84,-116,0,0
"801890.SI",0.536895068256876,0.316860486807083,0.373005821572201,0.284141373270809,0.338108281204698,0.58894458863269,0.484246470829195,0.171554042515808,0.586715932278063,0.616779770248666,0.456251422179665,0.325917096733833,0.433110435535855,0.104032250982486,0.594929161431619,0.394424349200037,0.629007419124995,0.710166861554629,0.414531223579329,0.738514483449199,0.704738632119285,0.598677359306526,0.350033757086407,0.525982037277868,0.0885242282308289,0.221601651723597,0.486010318821583,1,-1,-161,-2,-46,-4,0,-2,-200,-3,-3,0,-4,-4,-140,-1,-3,-5,-5,5,0,0,2,4,0,200,108,0,0
