"","X801010.SI","X801020.SI","X801030.SI","X801040.SI","X801050.SI","X801080.SI","X801110.SI","X801120.SI","X801130.SI","X801140.SI","X801150.SI","X801160.SI","X801170.SI","X801180.SI","X801200.SI","X801210.SI","X801230.SI","X801710.SI","X801720.SI","X801730.SI","X801740.SI","X801750.SI","X801760.SI","X801770.SI","X801780.SI","X801790.SI","X801880.SI","X801890.SI","X801010.SI.1","X801020.SI.1","X801030.SI.1","X801040.SI.1","X801050.SI.1","X801080.SI.1","X801110.SI.1","X801120.SI.1","X801130.SI.1","X801140.SI.1","X801150.SI.1","X801160.SI.1","X801170.SI.1","X801180.SI.1","X801200.SI.1","X801210.SI.1","X801230.SI.1","X801710.SI.1","X801720.SI.1","X801730.SI.1","X801740.SI.1","X801750.SI.1","X801760.SI.1","X801770.SI.1","X801780.SI.1","X801790.SI.1","X801880.SI.1","X801890.SI.1"
"801010.SI",1,0.565739558600438,0.544388416318214,0.280280490228821,0.680471092345588,0.682997688864999,0.418282237434296,0.542871787344936,0.87808580085152,0.765409817012645,0.404681302344678,0.430456008211142,0.443600597904695,0.445875327123151,0.854252121090087,0.668971452861318,0.841317161349565,0.639744413730887,0.386541138640688,0.764536862505432,0.578276028515922,0.457028921001447,0.507292830342939,0.580149572277033,0.504894531324218,0.531881172138438,0.695726739338984,0.765032489947095,0,-175,1,171,-140,1,2,-403,0,1,2,490,127,296,2,1,0,-2,148,3,2,54,494,4,-568,325,4,1
"801020.SI",0.565739558600438,1,0.311379056502043,0.201627585229866,0.88151991748236,0.228341238693474,0.13194365089238,0.845458822645621,0.454457464848135,0.252959199105328,0.196220916844971,0.356584974211823,0.257456321816489,0.412925063100944,0.674169181173029,0.148605709448822,0.340667751834167,0.749099488370289,0.164208909555215,0.624132771177853,0.244588725292044,0.269655345095308,0.297054328512847,0.378251149748807,0.448340830407643,0.346062338785734,0.580012924326243,0.608234991957836,175,0,651,720,1,279,365,-191,176,344,-635,717,659,706,217,711,218,67,720,310,327,665,715,503,-519,691,349,168
"801030.SI",0.544388416318214,0.311379056502043,1,0.501815821020918,0.301339308654223,0.57069871261031,0.494341362514002,0.389200156437439,0.640177968888958,0.847661901710627,0.307973443872008,0.706491822385031,0.686167650757631,0.603514566134284,0.414009588449455,0.767719345771793,0.721009426859747,0.27932175846153,0.580093668513007,0.587729465589481,0.541410484342496,0.762933066186223,0.597642353724482,0.86552307471274,0.400972298642638,0.684036589459717,0.550262123386976,0.409366232853966,-1,-651,0,0,-666,0,0,-623,-1,0,0,159,-2,2,-2,0,-2,-307,147,0,1,3,135,0,354,231,0,-280
"801040.SI",0.280280490228821,0.201627585229866,0.501815821020918,1,0.20328634123337,0.609372240472145,0.658567371830042,0.30431430848326,0.578240339406474,0.565201934398239,0.538946256680767,0.611662331750496,0.810190437724244,0.619289719852388,0.270266768739265,0.582564374574891,0.481998743724251,0.228148290291213,0.813049171452576,0.44481294407067,0.633477792246416,0.680797751824365,0.786633769245568,0.605584860380942,0.59658598204231,0.628261689001608,0.489311969231655,0.432540569050691,-171,-720,0,0,-720,213,282,720,-115,1,307,200,-1,-155,6,201,7,-720,1,196,167,56,281,201,541,109,205,50
"801050.SI",0.680471092345588,0.88151991748236,0.301339308654223,0.20328634123337,1,0.344971011871136,0.392910714385267,0.78080103183203,0.521328055638322,0.261408486140197,0.372115614346944,0.356262999393137,0.253699582057112,0.405192979425819,0.772675551905017,0.179720122975196,0.416128122826558,0.827772583714061,0.144311519676491,0.627473393558725,0.246993930846415,0.262750915657971,0.517989246801408,0.335386209238885,0.568754053942802,0.327293452027365,0.60194532593109,0.655286426391611,140,-1,666,720,0,138,-720,-235,137,172,-715,-720,561,712,173,546,133,6,720,262,167,583,-713,583,-508,558,238,134
"801080.SI",0.682997688864999,0.228341238693474,0.57069871261031,0.609372240472145,0.344971011871136,1,0.826937534212098,0.236823658650306,0.498670181027047,0.724402736445939,0.824610332973027,0.316554568297445,0.351403146265465,0.477943173498736,0.615102145093713,0.714896954706247,0.754187749445742,0.455445661922532,0.476935097894141,0.742567169131429,0.63652709622405,0.603464773252783,0.564095648163589,0.638998570988181,0.447736066621778,0.342623946097538,0.769672257937005,0.590465034777041,-1,-279,0,-213,-138,0,1,-467,-2,0,1,-1,-5,273,-1,-1,-3,-132,-287,0,-1,1,5,0,-656,335,1,-2
"801110.SI",0.418282237434296,0.13194365089238,0.494341362514002,0.658567371830042,0.392910714385267,0.826937534212098,1,0.265775729719168,0.42816961706938,0.550179295820091,0.740643615016207,0.322187095286339,0.433703654275056,0.376979570869877,0.425798822356413,0.535247056642126,0.499422486500285,0.471282165392974,0.69048315575741,0.572419321351179,0.536844564566863,0.497260765795133,0.62906571030655,0.531649800820514,0.567995533436709,0.394786346237615,0.649002435240192,0.489634390398737,-2,-365,0,-282,720,-1,0,-596,-363,-3,0,-1,-314,-456,-3,-3,-8,720,-306,-2,-52,1,7,0,238,-253,-1,720
"801120.SI",0.542871787344936,0.845458822645621,0.389200156437439,0.30431430848326,0.78080103183203,0.236823658650306,0.265775729719168,1,0.451579729493329,0.310160139715019,0.350554987447175,0.475615855642154,0.355257448054796,0.426860220395623,0.688830563555957,0.149274169009043,0.324743426677368,0.77168879888871,0.24309885164824,0.668699281903255,0.366049177706974,0.370978016239794,0.425108006484634,0.473763361651648,0.476477293992353,0.364618751049136,0.630558347571174,0.606864926767332,403,191,623,-720,235,467,596,0,398,557,-466,-720,-720,720,447,530,400,294,-720,466,-720,-720,-720,574,-369,-646,460,385
"801130.SI",0.87808580085152,0.454457464848135,0.640177968888958,0.578240339406474,0.521328055638322,0.498670181027047,0.42816961706938,0.451579729493329,1,0.850511345454341,0.335017285891327,0.560946782303804,0.707655345631488,0.497480765351898,0.795669622097923,0.695458718193461,0.885928453664471,0.530165709301284,0.588505209999543,0.732073230825995,0.682955643865343,0.641630614181722,0.679440730644335,0.701836931198461,0.589951015840668,0.614312192245463,0.619715725084042,0.756462898520209,0,-176,1,115,-137,2,363,-398,0,1,-706,373,120,429,3,1,0,-1,142,137,157,130,454,130,597,247,175,3
"801140.SI",0.765409817012645,0.252959199105328,0.847661901710627,0.565201934398239,0.261408486140197,0.724402736445939,0.550179295820091,0.310160139715019,0.850511345454341,1,0.379790334987283,0.591780566046884,0.815554595984699,0.49932975977291,0.699324569985714,0.871363318116283,0.914444440576121,0.303156272137164,0.516212932704941,0.752949944814476,0.760163345977421,0.852902500171989,0.566482980711003,0.895729945850573,0.539885780938254,0.664618434811733,0.64868850839062,0.632449272362852,-1,-344,0,-1,-172,0,3,-557,-1,0,2,160,0,277,1,0,-2,-133,99,2,3,5,12,2,552,209,1,1
